name,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY.1,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TCGA-MN-A4N4,-0.396953178,-0.331162532,-0.183062453,0.188359963,0.265498107,0.012251445,-0.131884961,-0.216362189,-0.1934638,-0.041681341,-0.161589636,-0.267467834,-0.293862564,-0.001934727,-0.081926423,-0.48946384,-0.271337124,-0.029348629,0.102815466,-0.176816811,0.129738432,-0.272651092,-0.204838974,-0.526607017,-0.374046754,0.037863106,-0.159140169,-0.173776966,-0.326711488,-0.422663788,-0.149273688,0.287221436,-0.049998444,-0.522508921,-0.10850862,-0.33061728,-0.353231707,-0.251903806,-0.355807809,-0.281810914,-0.056088998,0.079593264,-0.167351434,-0.032010476,-0.131131412,-0.137071967,0.305958494,-0.165239196,-0.001934727,-0.24596005,0.433798458
TCGA-MP-A4SY,-0.236901783,-0.388085301,-0.171742016,0.457907508,0.143649797,-0.197559077,0.080718621,-0.172723431,-0.179315835,0.024509163,-0.111018162,-0.155104484,-0.212958778,0.111718165,-0.125936437,-0.307103539,-0.178312288,0.063667758,0.413535181,-0.155535501,0.164782456,-0.160685008,-0.223312146,-0.30716221,-0.311083392,-0.072283787,0.077635885,-0.073141599,0.029182132,-0.040523169,0.245307327,0.163040122,-0.019669747,-0.433167592,0.144656645,0.071149599,-0.128335283,-0.154710346,0.113032241,-0.138466475,-0.213106026,0.063833122,-0.024817543,-0.057531959,0.01915999,-0.01454179,0.078032015,-0.05630681,0.111718165,-0.211006792,0.477601041
TCGA-MP-A4T9,-0.151817669,-0.093688182,-0.074513231,0.241353971,0.369336767,0.337095192,-0.040144731,-0.07208223,-0.171733024,0.249543019,0.101747908,-0.312894587,-0.376746959,0.056606847,-0.002050168,-0.271402659,-0.283593566,-0.056681031,0.441105925,0.022832359,0.221529459,0.193314554,0.069843983,-0.428711586,-0.241045486,0.077736172,0.283194561,0.237984386,-0.214211947,-0.471348485,-0.350305486,0.329503121,0.264309377,-0.472783691,0.017219052,-0.375160798,-0.21817283,-0.15023196,-0.260748889,-0.42278151,-0.245435047,0.332493796,0.252363568,-0.338087229,0.259984868,-0.001914089,0.145222769,-0.195609065,0.056606847,0.207531891,0.374809509
TCGA-MP-A4TA,-0.021466339,-0.14905649,-0.309388746,-0.256814813,-0.186372962,-0.156885706,-0.057533031,0.102834922,-0.301899937,-0.120137727,-0.035137947,0.325921635,0.490813455,-0.201572076,-0.165753325,-0.079818294,0.379127039,0.013416432,-0.565835657,-0.234124713,-0.295644524,-0.306987642,-0.209523187,0.485087959,0.319803236,-0.206826027,-0.30542332,0.030161156,0.143753106,0.225268747,0.577156848,-0.337566736,-0.362116729,0.277926661,-0.161727835,-0.284565377,-0.11379239,-0.115189533,-0.324700887,-0.05796212,0.098509472,-0.499451473,0.029948196,0.225006118,-0.429265445,0.000165103,-0.269751857,0.07470229,-0.201572076,-0.226238232,-0.375704959
TCGA-MP-A4TD,-0.059353507,-0.282015673,-0.320338838,0.219647363,0.18717521,0.252903669,-0.125732653,0.117274615,0.082123088,0.214929281,-0.162630067,-0.157181841,-0.438304635,0.069331237,-0.054763007,-0.051188267,-0.445269094,-0.171308466,0.370331057,-0.105810978,0.021864309,-0.050981169,-0.315052955,-0.558776774,-0.435882847,0.125173873,-0.044450454,-0.349445895,-0.338293179,-0.477460477,0.145756211,0.389379022,0.032842246,-0.048709983,-0.019864807,-0.08130127,-0.169397808,-0.232984829,-0.561204472,0.408495752,-0.175391895,-0.289186206,0.136086387,-0.218850596,-0.199071378,-0.017254395,0.264969988,0.123739417,0.069331237,-0.232371921,0.412474506
TCGA-MP-A4TF,-0.273517216,-0.370270666,-0.073044884,0.066429791,-0.135059487,-0.036337353,-0.134495615,-0.197190839,-0.198402847,-0.240173479,-0.19767835,0.308204313,0.262216583,-0.199117821,-0.142620071,-0.338705385,0.381107424,0.171259091,-0.207264861,-0.178473931,0.207338763,-0.241881305,-0.391116743,0.052931273,-0.053379459,-0.237490286,-0.160456986,0.229588437,0.14550271,0.188328658,0.09984947,-0.380741527,-0.139169397,-0.273283914,-0.086082349,-0.120096975,-0.096071048,0.106163445,0.253487637,-0.354455331,-0.080700652,0.195703665,-0.026743554,0.353658522,-0.102201262,-0.019109372,0.193837617,-0.228341279,-0.199117821,-0.244560013,-0.1703172
TCGA-MP-A4TH,-0.341318078,0.256156726,0.066348843,-0.390556283,0.090116693,0.135141276,-0.121167439,-0.054708839,-0.122424449,-0.031545472,-0.00588315,-0.303282747,-0.57143029,-0.020912475,-0.122777428,-0.229070978,-0.517670611,-0.436636184,0.235245126,-0.010374328,-0.280031808,0.192852475,0.2339552,0.058546196,0.085480578,0.168257062,0.030435527,-0.095423617,-0.485728615,-0.556925427,-0.564015509,0.214200306,0.180933894,-0.481269396,-0.011562739,-0.002171121,-0.196853288,-0.030271105,-0.241831242,-0.431040805,-0.218301984,0.192330304,-0.091157185,-0.198031737,0.049092798,-0.259548828,0.275094075,-0.208679588,-0.020912475,0.050686846,-0.325286215
TCGA-MP-A4TI,-0.284761215,0.631881708,-0.177288126,0.491716102,0.330205727,0.243689957,0.350793815,-0.24836822,-0.438623207,0.242838289,0.448206498,0.033813584,0.381014213,-0.205351851,-0.079535104,-0.393640046,0.407735441,-0.132038366,0.439578679,-0.188237389,0.226452444,0.375067525,0.547978597,0.690671842,0.654332122,-0.067252684,0.329615062,0.277581599,-0.205090781,0.064191194,0.288799296,0.230127215,0.100320146,-0.401085552,0.222644877,-0.210621067,-0.374458228,0.176920009,-0.432304558,0.012224534,-0.187052541,0.230379112,0.463881778,-0.202871631,0.059658209,-0.037750596,0.167271363,-0.142383401,-0.205351851,0.507113017,0.460653088
TCGA-MP-A5C7,0.001414614,-0.564632892,-0.166571231,-0.43572576,-0.329046912,-0.361516167,-0.400365733,0.068204531,-0.162621784,-0.244237789,-0.425027309,-0.078897135,-0.343103514,-0.118437292,-0.14706889,0.280746774,-0.312026548,-0.149049416,-0.140627698,0.08580708,-0.275145686,-0.376478771,-0.503714201,-0.546262511,-0.549929696,-0.045295607,-0.406989473,-0.20038956,-0.270781011,-0.25490912,-0.163298747,-0.226221786,-0.168836255,-0.089956433,-0.184504056,-0.18146686,0.030062616,-0.168951606,0.047806723,-0.115032325,-0.033132071,-0.053926072,-0.422329188,0.066798446,-0.149990452,-0.109385926,0.165252852,0.053497952,-0.118437292,-0.483288397,-0.531862695
TCGA-NJ-A4YF,0.123498482,-0.489466963,-0.243249696,-0.104940003,-0.246237338,0.038677163,-0.36156901,-0.068803261,-0.023263618,-0.133253865,-0.341072751,0.308150997,0.052999906,-0.082642118,-0.128663111,0.021097212,0.005891667,0.187312597,-0.373081699,-0.124629833,0.15849897,-0.260998306,-0.406674189,-0.58006227,-0.497769411,-0.084349212,-0.435208155,-0.154773337,0.158483862,0.204570533,0.382552626,-0.120758183,-0.388827437,0.630938478,-0.304726075,-0.187479737,-0.078784377,-0.213437439,-0.068002287,0.178017777,0.148680645,-0.496192071,-0.385666063,0.152651776,-0.43881123,0.177751104,-0.301317854,-0.117700746,-0.082642118,-0.38461016,-0.340365246
TCGA-NJ-A4YG,-0.111745611,0.007310483,-0.232163997,0.149903314,-0.068583267,-0.246394097,0.12502632,0.09885322,0.023182638,0.306989904,0.033427813,-0.038089529,-0.498552663,0.07642556,0.047962566,-0.008532569,-0.501543789,-0.293827622,0.150303825,0.047516804,-0.2754513,0.05055055,0.077337988,0.287921087,0.054201485,0.075417447,0.054839448,-0.394774013,-0.297362444,-0.10550688,0.267620916,0.046977939,0.161090823,-0.198541188,0.271473544,0.177642435,0.138246133,-0.179283664,-0.383631342,0.213485263,-0.277884273,-0.330400333,0.086373008,-0.103679403,-0.173268621,0.067299769,0.111343091,0.029697958,0.07642556,-0.02983226,0.039449148
TCGA-NJ-A4YQ,-0.213000562,0.33565017,-0.082447706,-0.55593894,-0.287263405,0.112598072,-0.166137223,0.129908124,-0.108055153,-0.321977911,-0.077215373,0.119669593,-0.179281019,-0.25018686,-0.255461293,-0.12949135,-0.12884633,-0.023028624,-0.493342786,-0.144105964,-0.163131103,-0.050542333,0.012802395,0.028917595,0.111399112,-0.105121639,-0.231272681,-0.218897407,0.021138424,-0.264676135,-0.190373166,-0.186692657,-0.329522517,-0.15109583,-0.25443156,-0.225517045,0.009137322,-0.030751064,-0.06899631,0.292777352,-0.127620598,-0.542879934,-0.359439805,0.087209763,-0.38839235,-0.232230707,-0.280142552,-0.010969919,-0.25018686,-0.136962504,-0.479734953
TCGA-NJ-A55R,-0.06320863,-0.562177726,-0.382777286,0.022424145,-0.219060069,-0.406193722,-0.39754755,0.199859114,-0.358828491,-0.021522963,-0.338715354,-0.356058618,-0.449396235,-0.163598222,-0.113675581,0.14249045,-0.43462889,-0.062125193,0.100102876,-0.051298974,-0.213338884,-0.349539988,-0.603795441,-0.670539388,-0.60711749,0.146117517,-0.228352458,-0.323508927,-0.285821953,-0.516684751,-0.345244461,0.043934067,-0.303004612,0.163357493,-0.321854444,0.39391987,-0.005850255,-0.27827042,-0.37541839,0.069180709,0.345905063,-0.492547797,-0.54849559,-0.256420303,-0.31130155,-0.188593003,0.146997916,0.102160622,-0.163598222,-0.527261114,-0.258944371
TCGA-O1-A52J,0.067916629,-0.063509765,-0.144663174,-0.379385083,0.098080552,-0.028715729,0.051041235,0.305236698,-0.128523829,0.019036374,-0.026116343,-0.216585502,-0.424287394,-0.055571582,-0.161836784,0.180892947,-0.401481461,-0.032474493,-0.04705066,0.021553903,-0.04395728,-0.038660778,0.136283001,0.140209098,0.008019848,0.119682618,-0.133169372,-0.063968262,-0.168580275,-0.492410614,-0.431906977,0.134185105,-0.201643614,-0.124593964,-0.034745536,-0.226409242,0.037900357,-0.10016753,-0.052001597,-0.156727683,-0.062879208,-0.356312758,-0.042710952,-0.367987074,-0.122524194,-0.056770987,-0.361953161,0.202798079,-0.055571582,0.074469459,-0.266210662
TCGA-S2-AA1A,-0.374780416,0.313001238,-0.152731212,0.227557385,0.123489345,0.209356185,-0.026601397,-0.023069414,-0.162472705,0.093884635,0.074226304,-0.25411834,-0.595790517,-0.109715595,-0.165528718,-0.354639178,-0.585839667,-0.161385453,0.346750402,-0.055537301,0.007263199,0.272259735,0.290078169,-0.125658785,0.086675443,0.083623288,0.24316334,-0.339970847,-0.411632159,-0.62871912,-0.545734931,0.295534758,-0.124780518,-0.456495437,0.071707516,-0.028102631,-0.256419111,-0.346629325,-0.243753936,-0.330390197,-0.18815202,0.064853337,0.313605303,-0.236567353,0.178757576,-0.12816834,0.099661276,-0.092843266,-0.109715595,0.103847188,0.361357019
