"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"INSM2",4.66872263271722,0.64052480045801,0.25648339479937,2.49733438283227,0.0125130900795788,0.154303225091679,0.443977959516191,"High vs Low","INSM2",0.154303225091679
"DEGS2",609.287244514217,0.286698285531711,0.221840430576483,1.29236264456702,0.196231586872021,0.536972282905528,0.198724108287675,"High vs Low","DEGS2",0.536972282905528
"SCN11A",14.9837899084467,0.0274066257833356,0.178463013788805,0.153570340439106,0.877948524375739,0.960481300934706,0.0189968253903806,"High vs Low","SCN11A",0.960481300934706
"ARF4",13142.5006680438,-0.274793438528131,0.070377258895787,-3.90457717222318,9.43902690730152e-05,0.0100114404103934,-0.190472297152147,"High vs Low","ARF4",0.0100114404103934
"SEPT2",21251.2209192314,-0.0903120342677685,0.0550181654369253,-1.64149483267132,0.100694738846889,0.404115178676001,-0.0625995319233369,"High vs Low","SEPT2",0.404115178676001
"FILIP1L",2548.43429370577,-0.146795749485493,0.135806800888651,-1.08091604047026,0.279734462718701,0.621847817047158,-0.101751059874054,"High vs Low","FILIP1L",0.621847817047158
"MFSD2A",2338.47083080059,0.0576743095578604,0.157908977666141,0.365237685724229,0.714933989391306,0.896744976523892,0.0399767850607725,"High vs Low","MFSD2A",0.896744976523892
"DTYMK",1672.50159471955,-0.030391547371726,0.107240395995725,-0.283396448600745,0.776872950458019,0.924732211226428,-0.0210658153735658,"High vs Low","DTYMK",0.924732211226428
"TAP1",8824.34294829342,0.202460677129663,0.129395139928445,1.56466987277592,0.11766033607909,0.432948978589257,0.140335047526683,"High vs Low","TAP1",0.432948978589257
"ING5",1188.41295751701,0.198431246799803,0.0760240979750678,2.61010984786533,0.0090513152948831,0.131008836077934,0.137542059254278,"High vs Low","ING5",0.131008836077934
"ATG4B",2842.22091713977,0.161148421406504,0.0730016024510304,2.20746416511339,0.0272816478750634,0.219748865848197,0.111699573949604,"High vs Low","ATG4B",0.219748865848197
"BDKRB2",888.221613845094,-0.0388015514416324,0.161606819607246,-0.240098478120737,0.810253913995056,0.936354062071948,-0.0268951859831192,"High vs Low","BDKRB2",0.936354062071948
"MLKL",1090.13533096168,0.120006642015293,0.104340897663313,1.15014001894568,0.250086205958853,0.592592569491621,0.0831822655613668,"High vs Low","MLKL",0.592592569491621
"RFWD3",2018.54067910482,0.238085928530127,0.0748745512480563,3.1797977358336,0.0014737788209505,0.0523464680633919,0.165028590091654,"High vs Low","RFWD3",0.0523464680633919
"MTNR1A",8.19973637616769,-0.240771211466908,0.323249791675289,-0.744845681783973,0.45636501524969,0.758759916785486,-0.166889886388289,"High vs Low","MTNR1A",0.758759916785486
"KCNG4",0.640230967375273,-0.227295351459241,0.353616040735372,-0.642774436890821,0.520370472661441,0.798471689249671,-0.157549132018354,"High vs Low","KCNG4",0.798471689249671
"RHOH",605.52936322304,-0.160277472065703,0.14166768379497,-1.13136226817731,0.257902645798588,0.601463326070334,-0.111095877869617,"High vs Low","RHOH",0.601463326070334
"KLHL30",86.9264009351306,0.0420513262365348,0.202883865246164,0.207267966752866,0.835800589747464,0.945659095212087,0.0291477582196606,"High vs Low","KLHL30",0.945659095212087
"COG7",1554.96153995579,0.0432851915838066,0.0681854154767876,0.634815983464121,0.525548437614,0.800863049319872,0.0300030085063126,"High vs Low","COG7",0.800863049319872
"CDC40",918.600917844095,-0.0461070419799893,0.064420899288471,-0.715715590580723,0.474166982033701,0.770028522582068,-0.0319589661523886,"High vs Low","CDC40",0.770028522582068
"STIP1",9023.26943849855,0.0270766431769494,0.0721347987653772,0.375361734424711,0.707391459329395,0.893285109278289,0.0187680988771302,"High vs Low","STIP1",0.893285109278289
"SCNN1B",3200.68982964102,0.0909790324371621,0.191942198200469,0.473991823007786,0.635505738274464,0.855691727920116,0.0630618598238906,"High vs Low","SCNN1B",0.855691727920116
"HR",147.213402109999,-0.12399034717005,0.193375901431914,-0.641188205210289,0.521400411858481,0.798951783021655,-0.0859435595575693,"High vs Low","HR",0.798951783021655
"TXNDC2",8.01633134671373,0.493354853030732,0.234143458865624,2.10706229172889,0.0351121803913914,0.24954138548537,0.341967525393818,"High vs Low","TXNDC2",0.24954138548537
"RAB31",7034.13215220397,-0.0676160666230145,0.108422504556205,-0.623634981499283,0.532867331673212,0.80550091562494,-0.046867885940296,"High vs Low","RAB31",0.80550091562494
"REEP4",1532.63601462108,0.10331973157229,0.0775197051112317,1.33281894486103,0.182591227102801,0.521539978208136,0.0716157806355433,"High vs Low","REEP4",0.521539978208136
"TNXB",1354.92519803865,-0.304730339597532,0.205821042374066,-1.48055969439561,0.138723942537269,0.464213311032924,-0.211222975723104,"High vs Low","TNXB",0.464213311032924
"LGI3",335.780519924688,0.992629031176703,0.341026492194254,2.91070944309888,0.00360609188481162,0.0847918352123594,0.688038014302082,"High vs Low","LGI3",0.0847918352123594
"SFTPC",70819.3531771102,0.499410523216251,0.38344946424269,1.30241549353207,0.19277438899287,0.534331125861943,0.346164996109311,"High vs Low","SFTPC",0.534331125861943
"BMP1",2357.04124092397,0.00861978001315339,0.113282334312147,0.0760911228171005,0.939346602632256,0.983262053882966,0.00597477621316418,"High vs Low","BMP1",0.983262053882966
"ATXN2L",7319.1617299288,0.152831784194689,0.0613674896326222,2.49043565427916,0.0127586596183196,0.156353925336124,0.105934920314495,"High vs Low","ATXN2L",0.156353925336124
"PHYHIP",79.9097701557413,0.0769896598565739,0.156846107749927,0.490861143837405,0.623524660771416,0.850035085118098,0.0533651656618535,"High vs Low","PHYHIP",0.850035085118098
"CCDC110",74.8827396903143,-0.290729529159356,0.139794038118509,-2.0796990563567,0.0375531447093068,0.256825560178242,-0.201518353442328,"High vs Low","CCDC110",0.256825560178242
"POLR3D",1334.09864223623,-0.0274720898320286,0.0685059321198858,-0.40101767805965,0.688407108566707,0.883436157503823,-0.0190422016111602,"High vs Low","POLR3D",0.883436157503823
"FEN1",1645.34251803757,0.111203139485609,0.105840388567103,1.05066828449053,0.293410967210537,0.634353881546968,0.0770801426038644,"High vs Low","FEN1",0.634353881546968
"SDPR",2038.4124016091,0.0102957514721515,0.169444745777742,0.0607617039105847,0.951548989792164,0.986354462357003,0.0071364711046677,"High vs Low","SDPR",0.986354462357003
"MTCL1",544.880816561133,0.368635058176677,0.188765070042333,1.95287750055668,0.0508341123348459,0.296265519092898,0.255518351230715,"High vs Low","MTCL1",0.296265519092898
"GBX2",9.17296465015194,0.242297432825277,0.36326923967174,0.666991328647103,0.504777672299328,0.789509541436091,0.167947782419753,"High vs Low","GBX2",0.789509541436091
"HFE2",3.94073455931415,0.637336644461592,0.272790355655267,2.33636061997372,0.0194724545538304,0.187160523711087,0.441768098176089,"High vs Low","HFE2",0.187160523711087
"SCGB1D1",0.0288765910916426,-0.101478927967882,2.89865670346306,-0.0350089501273622,0.972072604079788,NA,-0.0703398328071834,"High vs Low","SCGB1D1",NA
"HEXIM2",133.401258131314,0.141152549723741,0.0861275568512619,1.63887790254523,0.101238690664072,0.405195481084504,0.0978394918698583,"High vs Low","HEXIM2",0.405195481084504
"FNTA",3190.81459486078,-0.0434953093607136,0.0836448107128184,-0.520000093132473,0.603063510181995,0.841819663216413,-0.0301486510509613,"High vs Low","FNTA",0.841819663216413
"SERINC2",9512.11321625216,-0.22633104628686,0.116919872513782,-1.93577910598715,0.0528947609909874,0.301683106947654,-0.156880726606919,"High vs Low","SERINC2",0.301683106947654
"MYL1",0.245375173036481,-0.320151258739876,0.798368925274512,-0.40100666321625,0.68841521815442,NA,-0.221911942348263,"High vs Low","MYL1",NA
"TRAPPC11",1843.78540396905,-0.00370455088424076,0.0512659121456266,-0.0722614838826541,0.942393815940063,0.984075619719078,-0.00256779900065236,"High vs Low","TRAPPC11",0.984075619719078
"CHRM1",13.6856596544942,0.385791782513138,0.32861454887259,1.17399483326807,0.240397095140488,0.584696542116539,0.267410486332177,"High vs Low","CHRM1",0.584696542116539
"COL3A1",112803.1746848,-0.312118974075505,0.17339787457473,-1.80001614691644,0.071858088659685,0.348285437542353,-0.216344386879699,"High vs Low","COL3A1",0.348285437542353
"GFRA2",70.3251350874749,0.229626727522134,0.176162851980215,1.30349120112976,0.192407118386735,0.53402319597065,0.159165118763174,"High vs Low","GFRA2",0.53402319597065
"ING2",494.841425893631,0.0490894680365391,0.0700975352335261,0.700302341202158,0.483738509968664,0.776490428825707,0.0340262263647145,"High vs Low","ING2",0.776490428825707
"CDKN2AIP",1033.70674192246,-0.00792770314123886,0.0627232105591148,-0.126391858302075,0.899421746603788,0.969089650605656,-0.00549506508066595,"High vs Low","CDKN2AIP",0.969089650605656
"SNRNP48",789.263036104469,0.0631176827943664,0.0832426202880066,0.758237578009786,0.448308768780869,0.754200838851364,0.0437498438723921,"High vs Low","SNRNP48",0.754200838851364
"TMEM223",985.382154804129,0.0322738872526605,0.0939915905076861,0.343369944889073,0.731320167096735,0.905401651097518,0.0223705539548913,"High vs Low","TMEM223",0.905401651097518
"SLC20A2",3146.92466036996,-0.175641380600805,0.110573700814124,-1.58845529549617,0.112183422232018,0.424064513192583,-0.121745327753104,"High vs Low","SLC20A2",0.424064513192583
"DYNLRB2",70.8999869960762,-0.36818394450855,0.257884591937881,-1.42770819203203,0.153375867269015,0.485770301082466,-0.255205663063541,"High vs Low","DYNLRB2",0.485770301082466
"TMUB2",2499.6168045335,0.057113488088971,0.0572102217836553,0.998309153650022,0.31812947028025,0.655448620069624,0.0395880532408142,"High vs Low","TMUB2",0.655448620069624
"ADAM29",10.8866543585165,0.214581628415921,0.249413890695841,0.860343535066386,0.389599701412533,0.713178218058046,0.148736650736458,"High vs Low","ADAM29",0.713178218058046
"STAT3",16574.6475241773,-0.00129580537231187,0.0594738202279419,-0.0217878281123611,0.982617203642894,0.99562727499839,-0.00089818384037242,"High vs Low","STAT3",0.99562727499839
"ZSWIM1",744.430783204292,0.0731268689118046,0.0614031543806525,1.19093016717796,0.233681000526297,0.577893687830031,0.050687683009394,"High vs Low","ZSWIM1",0.577893687830031
"ADAM9",10442.2325433418,-0.336837704196057,0.113128522925551,-2.97747814154461,0.00290630367591526,0.0744514544775071,-0.233478104969782,"High vs Low","ADAM9",0.0744514544775071
"ADAM18",1.65505805602879,-0.663257681145311,0.496736917314838,-1.33522928944081,0.181801313434438,0.520329875613129,-0.459735191670599,"High vs Low","ADAM18",0.520329875613129
"GDNF",30.9401862580213,-0.504370433138636,0.232424719690019,-2.17003782476884,0.0300039806225384,0.229322459566363,-0.349602943687844,"High vs Low","GDNF",0.229322459566363
"DPCR1",248.745184537878,-0.313707301723611,0.244335359992678,-1.28392100813002,0.199169595760315,0.53961120866928,-0.217445331710789,"High vs Low","DPCR1",0.53961120866928
"WFDC13",21.1909596780006,-0.113166238794186,0.236859463288473,-0.477777992160522,0.632808226743123,0.854035894035649,-0.0784408593547632,"High vs Low","WFDC13",0.854035894035649
"AXIN2",936.336164491972,0.26222810253824,0.159841894038551,1.64054676726362,0.100891532861999,0.404566982137289,0.181762669937965,"High vs Low","AXIN2",0.404566982137289
"NDUFS5",5855.67851039874,-0.0612243996105014,0.0925929087897142,-0.661221257769823,0.508470430474585,0.791854821226167,-0.0424375199714944,"High vs Low","NDUFS5",0.791854821226167
"VWA3B",200.380222745938,-0.727239452385265,0.2376402561209,-3.06025361298753,0.00221149637410971,0.0660329547700001,-0.504083976012805,"High vs Low","VWA3B",0.0660329547700001
"ZNF30",233.641648514229,0.0814391178824305,0.101041141169963,0.80599958531189,0.420243088208648,0.735661010932558,0.0564492949474957,"High vs Low","ZNF30",0.735661010932558
"UGT3A2",20.5042545825315,-0.874142676999695,0.30083975072299,-2.90567544647581,0.00366461339478788,0.0855488544086377,-0.605909531969462,"High vs Low","UGT3A2",0.0855488544086377
"FAM84B",5111.60489423116,0.166149085792664,0.114655881612559,1.44911088254599,0.147306619380636,0.47740115542512,0.115165770369798,"High vs Low","FAM84B",0.47740115542512
"LDLRAD4",929.859626513699,-0.0344443099457272,0.134179574476308,-0.256703079288786,0.797407994260443,0.93228832539816,-0.0238749763252137,"High vs Low","LDLRAD4",0.93228832539816
"KCTD19",39.1443242199804,1.46786631525238,0.218172468774396,6.7280089165157,1.72000384748985e-11,7.79892744548086e-08,1.0174473978561,"High vs Low","KCTD19",7.79892744548086e-08
"SLC16A4",1811.31042271141,-0.241024130591288,0.211031641190452,-1.14212318698583,0.253402818648494,0.595332502827427,-0.167065196566264,"High vs Low","SLC16A4",0.595332502827427
"IL7R",2766.58473740316,-0.0147074091999179,0.155874129651986,-0.094354395002907,0.924827641637101,0.978748353607725,-0.0101943992202645,"High vs Low","IL7R",0.978748353607725
"TMEM208",2434.31408757207,0.164677029834806,0.104925697665446,1.56946328210155,0.11654002865978,0.431200343539459,0.114145418932982,"High vs Low","TMEM208",0.431200343539459
"LRP1B",18.7974339592798,0.0756532008999634,0.342126963570213,0.221126099242504,0.824994248960818,0.941721969128179,0.0524388029041448,"High vs Low","LRP1B",0.941721969128179
"WFDC12",10.0123419511461,0.578930631453927,0.315950868734893,1.83234385071337,0.066900207822408,0.335370113121894,0.401284134932078,"High vs Low","WFDC12",0.335370113121894
"AHCYL1",8242.1582841932,-0.0148577153905529,0.0619329094319399,-0.239900168211547,0.810407650451284,0.936354062071948,-0.0102985835325238,"High vs Low","AHCYL1",0.936354062071948
"DNAJC21",3497.11277043996,-0.0200720140991323,0.0763044884937913,-0.263051551689066,0.792510845309658,0.931335473718163,-0.013912859980973,"High vs Low","DNAJC21",0.931335473718163
"PKIG",1863.24129789229,-0.231105265061709,0.110507454202854,-2.09130928523137,0.0365003480117852,0.253254327425305,-0.160189962890082,"High vs Low","PKIG",0.253254327425305
"NPNT",3499.60496134732,0.0401659606323681,0.168108684505992,0.238928528590897,0.811161003497069,0.936475310020772,0.0278409223668076,"High vs Low","NPNT",0.936475310020772
"C20orf62",0.245574443559893,0.685140362507049,0.59754555893231,1.14659100425958,0.251550696095452,NA,0.47490311055958,"High vs Low","C20orf62",NA
"CA7",6.03998603455207,0.454143939376982,0.254114435894018,1.78716308571461,0.0739111336665417,0.352446572677915,0.314788591147542,"High vs Low","CA7",0.352446572677915
"FAM178B",196.332924605031,0.091185829702551,0.209735343441407,0.434766159133428,0.663732170827975,0.870214411725934,0.0632052007653425,"High vs Low","FAM178B",0.870214411725934
"TSPY2",0.258189176556847,0.864356302596742,1.91543386623406,0.451258755435997,0.651803067278349,NA,0.599126134144151,"High vs Low","TSPY2",NA
"SEMA4C",3595.8214592524,0.123004999370433,0.080051875090285,1.53656612330072,0.124399593712597,0.444542193539184,0.0852605685083935,"High vs Low","SEMA4C",0.444542193539184
"CNNM3",1725.12391334055,0.105465111007142,0.063846109716375,1.65186432620017,0.0985622118120073,0.401262140434203,0.073102844342042,"High vs Low","CNNM3",0.401262140434203
"GSTM4",777.37843143498,0.101441306087824,0.0948946738934257,1.06898840499468,0.285074894166945,0.626514662184875,0.0703137553070934,"High vs Low","GSTM4",0.626514662184875
"TET2",1448.800527243,-0.0529461254542663,0.0725460493858119,-0.729827825257445,0.465495433856677,0.763970267839828,-0.0366994575801978,"High vs Low","TET2",0.763970267839828
"CXXC4",417.495738477136,0.0894400397285994,0.206258031694074,0.433631791179208,0.664555845087064,0.87073509669576,0.0619951113670481,"High vs Low","CXXC4",0.87073509669576
"TCTN2",1003.57728368393,-0.049035282598039,0.0752962999212494,-0.651230972163623,0.514897399867282,0.795369603984366,-0.0339886678807909,"High vs Low","TCTN2",0.795369603984366
"SHOX2",100.754190796348,-0.358121888981918,0.23739444856804,-1.50855207921712,0.131413288240751,0.453557147254519,-0.248231177644618,"High vs Low","SHOX2",0.453557147254519
"PPIP5K1",615.935820647991,0.00336239514872622,0.0817202900755938,0.0411451690347146,0.967180165389472,0.990636918414442,0.00233063471726805,"High vs Low","PPIP5K1",0.990636918414442
"TSPAN5",1563.13186469207,-0.326244568459674,0.133820251918196,-2.43793120834286,0.014771584761703,0.165410226264758,-0.226135502800819,"High vs Low","TSPAN5",0.165410226264758
"ABHD15",1085.8978695656,-0.0794152995241337,0.0643551011254186,-1.23401716624398,0.217196507653586,0.560978199048233,-0.0550464909584769,"High vs Low","ABHD15",0.560978199048233
"ZBTB5",1011.59176011134,-0.00642054841288294,0.0644234226776211,-0.0996617091428341,0.920612900818704,0.977370790260254,-0.00445038503003844,"High vs Low","ZBTB5",0.977370790260254
"CHTF8",4535.21104078022,0.0183257113561721,0.0478502189009591,0.382980721448796,0.70173405837887,0.890978786199044,0.012702415158286,"High vs Low","CHTF8",0.890978786199044
"ADAL",302.769096358398,0.0459456771023253,0.0826090130474528,0.556182375353314,0.578086186438044,0.829644142802065,0.0318471165423945,"High vs Low","ADAL",0.829644142802065
"LCMT2",540.47651076444,0.046229887437056,0.0741160510612114,0.623750007928449,0.532791775650495,0.80550091562494,0.032044116134599,"High vs Low","LCMT2",0.80550091562494
"SNTB2",1658.86314210334,0.0238056794623762,0.0690782670266669,0.344618944380673,0.730380861754774,0.904782302414202,0.0165008396006598,"High vs Low","SNTB2",0.904782302414202
"IL12A",41.8331224901006,0.184071238845379,0.143066092734145,1.28661680295857,0.198227884102536,0.538295696507997,0.127588460227851,"High vs Low","IL12A",0.538295696507997
"ZNF507",1388.37180449385,-0.0309837676963083,0.0719613273476826,-0.430561370089932,0.666787334621628,0.871731294228108,-0.0214763112218204,"High vs Low","ZNF507",0.871731294228108
"STX18",1550.67499848269,-0.0647484921007164,0.0603255968400809,-1.07331705763907,0.283128884402371,0.624481159723434,-0.0448802347451195,"High vs Low","STX18",0.624481159723434
"D4S234E",80.2287074071903,0.337401633540175,0.221413683706368,1.52385176874446,0.127545744109635,0.448226537670307,0.233868991004692,"High vs Low","D4S234E",0.448226537670307
"ZBTB49",244.630460772045,0.0616831579500535,0.0572194723787001,1.07800990442224,0.281029336120782,0.622427454027391,0.0427555070211133,"High vs Low","ZBTB49",0.622427454027391
"GFM1",2508.13008294655,-0.030764897534463,0.0671011594248004,-0.458485334652688,0.646603796297621,0.861687742122005,-0.0213246019862287,"High vs Low","GFM1",0.861687742122005
"OR13J1",2.0160054058428,0.770404468097638,0.305636637720231,2.52065483328225,0.0117136691622147,0.149088293049184,0.534003684952662,"High vs Low","OR13J1",0.149088293049184
"HTR1E",0.867640122290683,1.47018544663242,0.626802417649959,2.34553250790658,0.0189999216565927,0.185469095309807,1.01905489723352,"High vs Low","HTR1E",0.185469095309807
"FSTL5",22.4104870654992,0.984917421754586,0.536865518966748,1.83457008684439,0.0665694142568898,0.334822370043597,0.682692733973562,"High vs Low","FSTL5",0.334822370043597
"DDX19A",1907.14716523778,0.138749239147571,0.0504377485329323,2.75090072779473,0.00594316509526613,0.107841155207606,0.0961736439199765,"High vs Low","DDX19A",0.107841155207606
"ATOH8",1711.92200830289,0.158954681311949,0.230924696886088,0.688339893720242,0.49123876495941,0.781418649391264,0.110178989188182,"High vs Low","ATOH8",0.781418649391264
"SOX14",23.5900615618992,-0.815222111654775,0.665320892770766,-1.22530664603021,0.220459705273339,0.564703225389297,-0.565068908223632,"High vs Low","SOX14",0.564703225389297
"ANKRD49",719.047297294473,0.0370746052217583,0.0747545930708731,0.495950866679306,0.619929076629407,0.848772914710848,0.0256981580798349,"High vs Low","ANKRD49",0.848772914710848
"SFTPB",444132.578283587,-0.236358072591537,0.246370767502874,-0.959359241306012,0.337377800715966,0.67052676191584,-0.163830931619407,"High vs Low","SFTPB",0.67052676191584
"USP39",3196.58185322645,0.0172174417655627,0.0639684319086084,0.269155288817478,0.787810185342434,0.929160796255475,0.0119342212162548,"High vs Low","USP39",0.929160796255475
"TNIP2",2032.93962884857,-0.00144964298620523,0.0669701054875443,-0.0216461206929836,0.98273024314549,0.995632684777732,-0.00100481594870666,"High vs Low","TNIP2",0.995632684777732
"C2orf68",2263.24921118309,0.131080898373273,0.0641582876813937,2.04308598484131,0.0410439270519856,0.268860552337655,0.0908583551326987,"High vs Low","C2orf68",0.268860552337655
"TMEM150A",1810.48697828819,0.126429118404885,0.101929004901926,1.2403644921927,0.214840608223971,0.558379327946395,0.0876339869630256,"High vs Low","TMEM150A",0.558379327946395
"RNF181",4121.97556546977,-0.118090732267127,0.0961861930774583,-1.22773059717655,0.219548116484382,0.563456090091585,-0.0818542581212184,"High vs Low","RNF181",0.563456090091585
"VAMP5",2515.93737337794,-0.084689363456501,0.148158331862935,-0.571613910548408,0.567583569292709,0.824239233792253,-0.0587021935032901,"High vs Low","VAMP5",0.824239233792253
"BTNL3",3.46015872480382,-0.589349780287859,0.362343166590662,-1.62649619098142,0.103844142998112,0.410420837122849,-0.408506138570153,"High vs Low","BTNL3",0.410420837122849
"LRRC28",582.897464757951,-0.0772781021595825,0.0626434449464493,-1.23361833350071,0.217345158117466,0.561137243099856,-0.053565098630938,"High vs Low","LRRC28",0.561137243099856
"MAT2A",7485.41974744112,0.0645245529252762,0.0586182086430722,1.10075954927534,0.271001321210109,0.612546877337381,0.0447250119370461,"High vs Low","MAT2A",0.612546877337381
"PLA2G4F",830.507159629012,0.185578173380934,0.213887801294171,0.867642625049471,0.385590004145668,0.711451591950585,0.128632987652459,"High vs Low","PLA2G4F",0.711451591950585
"ENHO",35.7446982637624,0.951470162894448,0.218371773528215,4.35711148708288,1.31790147397642e-05,0.00259812815581634,0.659508860797199,"High vs Low","ENHO",0.00259812815581634
"ZNF608",1010.69743615617,0.160070655968463,0.11688889813538,1.36942565566039,0.170866259168057,0.506952616150998,0.110952523874921,"High vs Low","ZNF608",0.506952616150998
"SLC35G2",333.43591438334,-0.269073219092288,0.153367387804739,-1.75443569160128,0.0793558800845361,0.364743435654646,-0.186507343178008,"High vs Low","SLC35G2",0.364743435654646
"INPP5D",2098.01811740123,0.0758860542213267,0.120052911509588,0.632105071564764,0.527318221457085,0.802077371902645,0.0526002045273318,"High vs Low","INPP5D",0.802077371902645
"LETM1",2795.88484609233,0.141012760179057,0.0743220345758535,1.89732104326528,0.0577855793208159,0.313133269238613,0.0977425971410891,"High vs Low","LETM1",0.313133269238613
"CTRB1",1.22854310418206,0.0544772450341409,0.305790659796621,0.178152089636659,0.858603534663331,0.953963018144378,0.037760748800088,"High vs Low","CTRB1",0.953963018144378
"CTRB2",1.92595753984178,0.120890429770861,0.263017067391527,0.459629601112173,0.645782108274718,0.861687742122005,0.0837948605523524,"High vs Low","CTRB2",0.861687742122005
"TRIM49",0.520602254930185,0.998674407415343,0.568141034828968,1.75779312915847,0.0787827148484994,NA,0.692228349797319,"High vs Low","TRIM49",NA
"TMEM129",2721.55167355909,0.180531090274157,0.0822037607880262,2.19614149697702,0.0280818172097605,0.222597402862061,0.125134616226945,"High vs Low","TMEM129",0.222597402862061
"PPIC",2518.27304590076,-0.0871582284137449,0.0860296953078022,-1.01311794842356,0.311003826163766,0.649241868554402,-0.060413480287587,"High vs Low","PPIC",0.649241868554402
"SPRY3",201.358631658758,-0.172476084599171,0.143256114002527,-1.20397014675498,0.228601117309465,0.572671058652177,-0.119551311753934,"High vs Low","SPRY3",0.572671058652177
"CEP120",1054.98439614188,-0.0314354080824837,0.0698860839755329,-0.449809265224951,0.65284797653549,0.86528566868216,-0.0217893644821249,"High vs Low","CEP120",0.86528566868216
"STXBP6",265.881218347521,-0.13295754460235,0.205869871759396,-0.645832940323294,0.518387552633724,0.797420679531557,-0.0921591471752923,"High vs Low","STXBP6",0.797420679531557
"TM4SF20",8.38167250894454,0.548724497994054,0.420480388467848,1.30499427094211,0.191894798610295,0.533803061717013,0.38034683868875,"High vs Low","TM4SF20",0.533803061717013
"MFF",3116.60501982585,-0.0806115566136885,0.0890372103870396,-0.905369297435025,0.365269775525752,0.694859009522752,-0.0558756731873266,"High vs Low","MFF",0.694859009522752
"GRM5",7.51305640514107,0.207961725591964,0.271339536876021,0.766426183173539,0.443422758374164,0.751066933402457,0.144148083758451,"High vs Low","GRM5",0.751066933402457
"LGALS9",4890.57749251749,-0.0136929222401849,0.138014527855879,-0.0992136295570536,0.920968653430106,0.977390782168627,-0.00949121044441077,"High vs Low","LGALS9",0.977390782168627
"JMJD7.PLA2G4B",304.999088404106,0.0566466516737733,0.14150314502909,0.400320796135861,0.688920252666327,0.883909636573936,0.0392644668958372,"High vs Low","JMJD7.PLA2G4B",0.883909636573936
"CPLX1",256.748990141558,0.223538471454902,0.182936205035685,1.22194768067533,0.221727412784705,0.56608531611433,0.154945061235645,"High vs Low","CPLX1",0.56608531611433
"PXDC1",1827.88037734398,-0.0388745398566236,0.115969100518417,-0.335214636337116,0.737463181932288,0.908084137473563,-0.0269457776971839,"High vs Low","PXDC1",0.908084137473563
"SIGLEC7",159.471335547633,-0.166699249939268,0.142242919160717,-1.17193355509611,0.24122373386975,0.585686059062337,-0.115547115096861,"High vs Low","SIGLEC7",0.585686059062337
"NTSR2",1.08122912691728,0.61924927907405,0.539011048067057,1.14886194131778,0.250612913156718,0.593467346379867,0.429230891853957,"High vs Low","NTSR2",0.593467346379867
"E2F6",693.702067811651,0.0129545851102345,0.0739848535066807,0.175097800377002,0.861002786616317,0.954596906838702,0.0089794341444828,"High vs Low","E2F6",0.954596906838702
"FEM1B",3121.61171033732,0.0394700318958399,0.0645288492908714,0.611664896082743,0.540759491871469,0.810682038343192,0.0273585413252124,"High vs Low","FEM1B",0.810682038343192
"COMMD8",876.276598065914,-0.165716156785739,0.1021830675254,-1.62175750639455,0.10485528031462,0.411547331544312,-0.114865686849265,"High vs Low","COMMD8",0.411547331544312
"ATP5I",3164.4122866048,-0.0217712697666782,0.109508445179024,-0.19880904829839,0.842412117762292,0.947464864434257,-0.015090694255983,"High vs Low","ATP5I",0.947464864434257
"UQCRFS1",2627.23024107893,-0.183470942136155,0.0895091023495553,-2.04974619698068,0.0403892043786487,0.266765841156428,-0.127172366256353,"High vs Low","UQCRFS1",0.266765841156428
"MFSD7",859.379813162901,0.29313230100347,0.121796157189919,2.40674507116331,0.0160954008366345,0.172225536857841,0.203183827971604,"High vs Low","MFSD7",0.172225536857841
"COL4A3",1461.444384009,-0.0821136309718823,0.200976810533455,-0.408572664447839,0.682853294630263,0.880923977858246,-0.0569168317937001,"High vs Low","COL4A3",0.880923977858246
"MAP2K1",3240.95586935127,-0.0465882375199906,0.0664225841392722,-0.701391524038063,0.483058710121147,0.776134807553981,-0.0322925054842385,"High vs Low","MAP2K1",0.776134807553981
"KLK7",142.483568736815,-0.00861290294114852,0.38200307688441,-0.0225466847319523,0.982011872421077,0.99534756511127,-0.00597000939009353,"High vs Low","KLK7",0.99534756511127
"HNRNPH1",14774.1947084787,0.0821594761440393,0.0709893432349178,1.15734943302909,0.247129624756392,0.590037642806881,0.056948609245523,"High vs Low","HNRNPH1",0.590037642806881
"IRS1",2309.92730222073,-0.0424673631862203,0.144939248511787,-0.293001127177548,0.769521290122459,0.922166083947764,-0.0294361330583438,"High vs Low","IRS1",0.922166083947764
"MECP2",3090.85140790001,0.0529631556023597,0.0607840148327667,0.871333618683722,0.383572019302265,0.710658571682235,0.0367112619793333,"High vs Low","MECP2",0.710658571682235
"VCX3A",3.73021653018124,0.937800032176693,0.561133050686959,1.67126144330405,0.0946700486236861,0.395264218469952,0.650033448232301,"High vs Low","VCX3A",0.395264218469952
"UPF3A",1333.19605234531,0.0810627398384633,0.0708063496955518,1.14485127657352,0.25227077017767,0.594551834996329,0.0561884095674952,"High vs Low","UPF3A",0.594551834996329
"ZBBX",95.174414000201,-0.314922715333692,0.30302261128545,-1.03927134017412,0.298678559924898,0.638586943458431,-0.218287792227831,"High vs Low","ZBBX",0.638586943458431
"ACTBL2",18.5410988742386,-0.760470614751271,0.248804564559805,-3.05649784237973,0.00223939092263091,0.0663467518365349,-0.527118062513532,"High vs Low","ACTBL2",0.0663467518365349
