"","logFC","logCPM","PValue","FDR","group","genesymbol","adj.P.Val"
"VPS29",-0.08499346014255,6.21756789937213,0.322761025917538,0.644522732945085,"High vs Low","VPS29",0.644522732945085
"DNAJC14",0.0705487353067851,4.68533070879696,0.32276519432261,0.644522732945085,"High vs Low","DNAJC14",0.644522732945085
"WDR7",-0.0712022002256738,4.52488729265082,0.322775443888756,0.644522732945085,"High vs Low","WDR7",0.644522732945085
"NUF2",0.177767022321916,3.83437669984659,0.322775941683647,0.644522732945085,"High vs Low","NUF2",0.644522732945085
"FBXL18",0.103175409284292,3.19643434018981,0.322792289119267,0.644522732945085,"High vs Low","FBXL18",0.644522732945085
"URGCP",0.0686154785611331,5.70237339996052,0.32282490974495,0.644522732945085,"High vs Low","URGCP",0.644522732945085
"MGAT5B",0.249532469592777,1.07092155573766,0.322905510150952,0.644554478407462,"High vs Low","MGAT5B",0.644554478407462
"KCTD12",-0.124640285879216,7.11129996189408,0.322909121872935,0.644554478407462,"High vs Low","KCTD12",0.644554478407462
"KANSL2",0.0736148592520702,4.99055727478295,0.322968286826731,0.644604393517423,"High vs Low","KANSL2",0.644604393517423
"DDX5",0.054539574189675,9.4449184814307,0.323012002072849,0.644623465642633,"High vs Low","DDX5",0.644623465642633
"PPAP2A",0.12073408227192,5.05813698260781,0.323082432458825,0.64469584254314,"High vs Low","PPAP2A",0.64469584254314
"PWP2",0.229853241798152,1.08293620450875,0.323127512924282,0.644717624909508,"High vs Low","PWP2",0.644717624909508
"C7orf73",-0.077331763044627,6.1874066010481,0.323212294942748,0.644796579695331,"High vs Low","C7orf73",0.644796579695331
"WDYHV1",-0.101427198533297,3.85349041902792,0.323235421753899,0.644796579695331,"High vs Low","WDYHV1",0.644796579695331
"KPNA7",0.189616056466328,2.13424608521224,0.32333184233934,0.644867817511418,"High vs Low","KPNA7",0.644867817511418
"BHLHE40",-0.107531589519413,8.34374589473781,0.323339477997617,0.644867817511418,"High vs Low","BHLHE40",0.644867817511418
"ATP6V0E2",0.102403807841476,5.38003910436003,0.323521525059143,0.64516026317983,"High vs Low","ATP6V0E2",0.64516026317983
"CCNJL",-0.143474915584538,5.554452434018,0.323566677541847,0.64516026317983,"High vs Low","CCNJL",0.64516026317983
"TMEM55A",-0.104178038969284,3.01136579753943,0.323600425915644,0.64516026317983,"High vs Low","TMEM55A",0.64516026317983
"KLRF1",-0.187184362383837,0.276682441442968,0.323622863190095,0.64516026317983,"High vs Low","KLRF1",0.64516026317983
"DYNLRB1",0.070435633210628,6.77938052752147,0.323733368648547,0.645312390384149,"High vs Low","DYNLRB1",0.645312390384149
"SLC37A4",0.0730033904685743,5.27368176824447,0.323895094267432,0.645476466703657,"High vs Low","SLC37A4",0.645476466703657
"CACTIN",0.0707193447468971,4.49199684367069,0.323909614741806,0.645476466703657,"High vs Low","CACTIN",0.645476466703657
"MARCH1",-0.107510434954316,4.305860438613,0.323918294721193,0.645476466703657,"High vs Low","MARCH1",0.645476466703657
"LRRC57",-0.057913516930232,4.58087057996271,0.32403890745163,0.645648635045899,"High vs Low","LRRC57",0.645648635045899
"ZNF28",-0.0901922341971347,4.27907992618658,0.324110106690819,0.645660412524559,"High vs Low","ZNF28",0.645660412524559
"MARCH8",0.0683012856751716,5.44693515109267,0.3241132471965,0.645660412524559,"High vs Low","MARCH8",0.645660412524559
"DFNA5",-0.157238513322637,4.12915035424851,0.32421949784552,0.645792304279716,"High vs Low","DFNA5",0.645792304279716
"KCNK1",-0.145388653148363,5.44273674167638,0.324247897994293,0.645792304279716,"High vs Low","KCNK1",0.645792304279716
"ATP5G1",0.0981375826700801,5.90096631436413,0.324394244598188,0.646015596223344,"High vs Low","ATP5G1",0.646015596223344
"LLGL2",0.102371083540274,7.39730002070512,0.324445084226895,0.646048663548141,"High vs Low","LLGL2",0.646048663548141
"P3H4",0.128366369561106,5.59744877003739,0.324856925173738,0.646800489022327,"High vs Low","P3H4",0.646800489022327
"THSD4",-0.134173747765394,4.53510884796875,0.324914421219432,0.646846718306984,"High vs Low","THSD4",0.646846718306984
"MED30",0.0914916597730751,3.43394549584648,0.324956996266393,0.646863235922268,"High vs Low","MED30",0.646863235922268
"FAM149A",0.154517297329483,3.39365311772252,0.324991361134154,0.64686340849727,"High vs Low","FAM149A",0.64686340849727
"GFI1",0.139275986919337,2.06363436505596,0.325075130188178,0.646929234497757,"High vs Low","GFI1",0.646929234497757
"PDSS2",-0.0746806339299744,4.467110479981,0.325092996170962,0.646929234497757,"High vs Low","PDSS2",0.646929234497757
"C15orf53",-0.214668322617128,-2.9783896689885,0.325219722833609,0.647059681846193,"High vs Low","C15orf53",0.647059681846193
"FASTKD2",-0.0684510679747642,5.28017333989974,0.32522712534106,0.647059681846193,"High vs Low","FASTKD2",0.647059681846193
"AVPI1",0.142361785941705,4.78904001529412,0.32526602252091,0.647067670367545,"High vs Low","AVPI1",0.647067670367545
"TAS2R14",0.114591577377122,0.458499560678287,0.325299718551052,0.647067670367545,"High vs Low","TAS2R14",0.647067670367545
"GZMB",0.187860838142861,3.64770962007117,0.325439995160048,0.647081619428761,"High vs Low","GZMB",0.647081619428761
"NAA15",-0.0710752318793725,5.79339688393144,0.32545741445591,0.647081619428761,"High vs Low","NAA15",0.647081619428761
"C4orf17",0.301634854240392,-4.15389043417719,0.325459105524048,0.647081619428761,"High vs Low","C4orf17",0.647081619428761
"RELT",0.101887677843344,3.88172542628244,0.325474257289171,0.647081619428761,"High vs Low","RELT",0.647081619428761
"HMX3",0.478769045037867,-4.20228675142511,0.325478179832431,0.647081619428761,"High vs Low","HMX3",0.647081619428761
"HTATIP2",-0.0991173817919581,6.21451515376687,0.32552884514405,0.647114172201977,"High vs Low","HTATIP2",0.647114172201977
"PLA2G7",-0.147977696769292,4.30372793227172,0.325640164163649,0.64726727806322,"High vs Low","PLA2G7",0.64726727806322
"EDEM2",-0.0697090095526936,6.00647227312268,0.325738127223401,0.647393807144054,"High vs Low","EDEM2",0.647393807144054
"SPATA20",0.0944424276239533,6.36880378659047,0.325822886321076,0.647494069899433,"High vs Low","SPATA20",0.647494069899433
"DNASE1L1",-0.0805827179283072,4.90621268565337,0.325958321754662,0.647634128971533,"High vs Low","DNASE1L1",0.647634128971533
"ANKRD45",-0.224165057678784,1.5415933030998,0.325985786883757,0.647634128971533,"High vs Low","ANKRD45",0.647634128971533
"CD86",-0.123625250105124,4.49071612833231,0.325996321927857,0.647634128971533,"High vs Low","CD86",0.647634128971533
"FCER1A",-0.262076106612836,3.12538143463016,0.326083896081946,0.64767181721488,"High vs Low","FCER1A",0.64767181721488
"WBP2",0.0647754857034459,7.36235748930061,0.326083934892617,0.64767181721488,"High vs Low","WBP2",0.64767181721488
"IPPK",0.0935526106172532,2.19469879813837,0.326208581667717,0.64785120444659,"High vs Low","IPPK",0.64785120444659
"CPT2",0.0687789868354936,5.02277182597666,0.326301425676191,0.647967400182616,"High vs Low","CPT2",0.647967400182616
"IPO8",0.0808553921416364,6.024105781067,0.32650894392558,0.648305535428873,"High vs Low","IPO8",0.648305535428873
"CFAP57",-0.212053317419599,2.42804368664767,0.326540411968176,0.648305535428873,"High vs Low","CFAP57",0.648305535428873
"BAIAP2L1",-0.0897941157134007,6.61112332384672,0.326618152705076,0.648338155656252,"High vs Low","BAIAP2L1",0.648338155656252
"IFT172",0.0896159229788475,5.10081846568765,0.326625554863229,0.648338155656252,"High vs Low","IFT172",0.648338155656252
"TRIM36",0.205660104345033,2.45091844602917,0.326724068213082,0.648465491296705,"High vs Low","TRIM36",0.648465491296705
"ABHD12B",-0.167544630355669,-0.646224733672142,0.326792889637092,0.648521988241282,"High vs Low","ABHD12B",0.648521988241282
"AP000304.12",0.390446898709719,-3.63831511104336,0.326821265866917,0.648521988241282,"High vs Low","AP000304.12",0.648521988241282
"UGT1A7",-0.488124722076002,-1.45702286312782,0.32696547799679,0.648659161507704,"High vs Low","UGT1A7",0.648659161507704
"LRRC8A",-0.0889953613902076,6.51342709260599,0.326976194500297,0.648659161507704,"High vs Low","LRRC8A",0.648659161507704
"SHB",-0.0923356932894356,4.45103142594879,0.326999650246032,0.648659161507704,"High vs Low","SHB",0.648659161507704
"PACRG",-0.245945875307293,0.634892147194663,0.327067047953703,0.648659161507704,"High vs Low","PACRG",0.648659161507704
"PTPN9",-0.0565630922590765,5.43379295615998,0.327076542391553,0.648659161507704,"High vs Low","PTPN9",0.648659161507704
"GPC4",-0.134160788911924,7.06264756357937,0.32709663403674,0.648659161507704,"High vs Low","GPC4",0.648659161507704
"BTBD6",0.0756953666579438,6.16965959030201,0.327162447474414,0.648672509565459,"High vs Low","BTBD6",0.648672509565459
"MOB2",-0.0674140171961966,4.92539814501191,0.327205921033181,0.648672509565459,"High vs Low","MOB2",0.648672509565459
"HUNK",0.180320424719733,3.21959678190923,0.327223079611719,0.648672509565459,"High vs Low","HUNK",0.648672509565459
"MCUR1",-0.0755685720471161,5.66421751099432,0.327240861165978,0.648672509565459,"High vs Low","MCUR1",0.648672509565459
"LTBP2",-0.13763377983715,8.04313474776482,0.327305667292069,0.648689532231455,"High vs Low","LTBP2",0.648689532231455
"GALNT14",-0.214547932856018,4.71922269730788,0.327330166859999,0.648689532231455,"High vs Low","GALNT14",0.648689532231455
"PCBP1",0.0580343427123576,7.54897739174505,0.327378753112216,0.648689532231455,"High vs Low","PCBP1",0.648689532231455
"NRD1",-0.0667407246424049,7.34625924522674,0.327386948490932,0.648689532231455,"High vs Low","NRD1",0.648689532231455
"OR10A5",-0.376181992989012,-4.51883256154392,0.32749058163301,0.64882674708625,"High vs Low","OR10A5",0.64882674708625
"WEE1",0.0912500564416635,5.48424099695627,0.327620263994094,0.648860952630511,"High vs Low","WEE1",0.648860952630511
"NCF2",-0.133597205420117,5.63949862706029,0.327625772947684,0.648860952630511,"High vs Low","NCF2",0.648860952630511
"TMCC3",-0.11997856923439,3.93769330710848,0.327628227281503,0.648860952630511,"High vs Low","TMCC3",0.648860952630511
"C4orf36",-0.0896560733113546,2.29404565932602,0.327672498014223,0.648860952630511,"High vs Low","C4orf36",0.648860952630511
"ZBED3",0.114607373196014,4.22319285425567,0.327693722514879,0.648860952630511,"High vs Low","ZBED3",0.648860952630511
"NETO2",0.118204885094927,4.87799672442353,0.327743250836256,0.648860952630511,"High vs Low","NETO2",0.648860952630511
"HK3",0.167232434442366,4.2815638194584,0.327748534813949,0.648860952630511,"High vs Low","HK3",0.648860952630511
"SLC30A5",-0.0649447029330565,6.14417142266037,0.327927184053123,0.64914653207453,"High vs Low","SLC30A5",0.64914653207453
"KCNMA1",0.157615968051377,4.02122267785165,0.328039170200245,0.649300102879046,"High vs Low","KCNMA1",0.649300102879046
"GDF7",0.201773764470505,1.10492096602443,0.328227427084177,0.649604591138491,"High vs Low","GDF7",0.649604591138491
"CGREF1",-0.237046929198311,3.1086994842503,0.328323816208439,0.649720697425105,"High vs Low","CGREF1",0.649720697425105
"NPR1",0.154216769350553,3.86376256567482,0.328400137972899,0.649720697425105,"High vs Low","NPR1",0.649720697425105
"ARF1",0.0696124114515395,9.48888117752834,0.328412313244946,0.649720697425105,"High vs Low","ARF1",0.649720697425105
"HIF1A",-0.102092308606467,7.99551273908826,0.328443617539124,0.649720697425105,"High vs Low","HIF1A",0.649720697425105
"SOX21",-0.302893623101674,2.42137459829915,0.328458240338906,0.649720697425105,"High vs Low","SOX21",0.649720697425105
"GLRA1",0.258993013998308,-4.15713989180163,0.328501798013503,0.6497375790261,"High vs Low","GLRA1",0.6497375790261
"PARD6B",0.101432393979023,4.23326589115373,0.328535635581954,0.6497375790261,"High vs Low","PARD6B",0.6497375790261
"MANBA",-0.0750588767353625,5.80733306598311,0.328748703623711,0.650090829517242,"High vs Low","MANBA",0.650090829517242
"NSMCE1",-0.0694233877265232,5.60756264172526,0.328896681662582,0.650315305915191,"High vs Low","NSMCE1",0.650315305915191
"CASC10",-0.15915506480516,1.03966462016765,0.328998261051313,0.65044407922755,"High vs Low","CASC10",0.65044407922755
"GPD1",0.218753943818232,2.61154975011564,0.329030744544867,0.65044407922755,"High vs Low","GPD1",0.65044407922755
"ZNF439",0.130399786041369,2.44795002255831,0.329106586413945,0.650464300238059,"High vs Low","ZNF439",0.650464300238059
"TRPM8",-0.355846463139944,3.92169596346665,0.329139926616612,0.650464300238059,"High vs Low","TRPM8",0.650464300238059
"TUBD1",-0.0856973794064655,3.48523632030614,0.329144380423572,0.650464300238059,"High vs Low","TUBD1",0.650464300238059
"RNF146",0.0613998821476212,5.11802388026036,0.329184077922825,0.650474631882894,"High vs Low","RNF146",0.650474631882894
"GCSAML",0.23633166704481,0.253066158483134,0.329242708933419,0.650522370461998,"High vs Low","GCSAML",0.650522370461998
"NEUROD1",0.645971371986562,2.79845024765234,0.329336037755111,0.650638648291112,"High vs Low","NEUROD1",0.650638648291112
"UTP14C",-0.0694100153567798,4.88666911240772,0.329536062167174,0.650939109221399,"High vs Low","UTP14C",0.650939109221399
"OPN3",-0.180095706159373,4.6337224286827,0.329557111414406,0.650939109221399,"High vs Low","OPN3",0.650939109221399
"LYZL4",0.274511754694604,-3.574042581102,0.329634244665798,0.651023320888359,"High vs Low","LYZL4",0.651023320888359
"NXF2B",0.44351321522514,-4.41271404425543,0.329679317782923,0.65104420321071,"High vs Low","NXF2B",0.65104420321071
"ZNF492",0.266068601691851,-0.921169574510199,0.329756847879499,0.651129169858117,"High vs Low","ZNF492",0.651129169858117
"SLC36A1",-0.0963822585596649,4.32403960220651,0.329800636216511,0.651147500108995,"High vs Low","SLC36A1",0.651147500108995
"C7orf34",-0.255081906519519,-3.66098225832744,0.329870862793788,0.651208963805761,"High vs Low","C7orf34",0.651208963805761
"AGO1",0.0683195320723561,5.66201426654604,0.329900783953319,0.651208963805761,"High vs Low","AGO1",0.651208963805761
"KIAA0430",0.0726443926980994,6.6339346266982,0.330123612624782,0.651580660374675,"High vs Low","KIAA0430",0.651580660374675
"TMEM121",-0.151048281185694,0.995549019094975,0.330209791503851,0.651682595217442,"High vs Low","TMEM121",0.651682595217442
"ZC3HAV1",-0.0639294126169005,6.13546915128951,0.330530690383988,0.652247689870987,"High vs Low","ZC3HAV1",0.652247689870987
"MAGEB17",-0.334046353763258,-2.54447669875049,0.330606399420165,0.652254761844091,"High vs Low","MAGEB17",0.652254761844091
"ZNF182",0.0686350851715421,3.5048849381637,0.33062017466995,0.652254761844091,"High vs Low","ZNF182",0.652254761844091
"ZNF688",0.0895148740236661,3.75307762637743,0.330637965757012,0.652254761844091,"High vs Low","ZNF688",0.652254761844091
"PLA2G4D",-0.200402920724189,0.320049688145016,0.330724576398179,0.652357424606464,"High vs Low","PLA2G4D",0.652357424606464
"CCDC90B",-0.0933946199541769,4.93484552573467,0.330863159760157,0.652562571888997,"High vs Low","CCDC90B",0.652562571888997
"WSCD2",-0.20303647421888,-0.356474828546032,0.33099414212947,0.652752686396198,"High vs Low","WSCD2",0.652752686396198
"CCDC180",0.167568651533815,0.810279546895997,0.331070548353941,0.652814299246883,"High vs Low","CCDC180",0.652814299246883
"RIBC2",0.164423833723535,1.85215984134903,0.331094571463723,0.652814299246883,"High vs Low","RIBC2",0.652814299246883
"FAM83H",0.108240632342841,7.24926301016941,0.331328713230911,0.653197944742472,"High vs Low","FAM83H",0.653197944742472
"PDZD11",-0.0795171386201483,5.47155981156493,0.331358376610656,0.653197944742472,"High vs Low","PDZD11",0.653197944742472
"CREM",-0.0923753977686266,4.61414343452769,0.331445387473172,0.653301222791543,"High vs Low","CREM",0.653301222791543
"DCP1B",0.0735202595800518,3.76084736506778,0.33151357630589,0.653344204274061,"High vs Low","DCP1B",0.653344204274061
"RHBDD1",-0.0578869873656493,5.05132457353356,0.331536436867596,0.653344204274061,"High vs Low","RHBDD1",0.653344204274061
"NFX1",-0.0629950362446821,5.87364397323345,0.331667034120123,0.653423926796387,"High vs Low","NFX1",0.653423926796387
"PLEKHO2",-0.0929120501191549,5.80613207260767,0.331669391443051,0.653423926796387,"High vs Low","PLEKHO2",0.653423926796387
"WDSUB1",-0.0729720342061699,3.73785938344769,0.331680769158105,0.653423926796387,"High vs Low","WDSUB1",0.653423926796387
"LRRC72",-0.386710177464727,-4.48104724382186,0.331873957910679,0.653736269283135,"High vs Low","LRRC72",0.653736269283135
"PTGFRN",-0.101218064329545,6.72086425312906,0.332001027673601,0.653918316796631,"High vs Low","PTGFRN",0.653918316796631
"HPS6",0.0660886598982766,4.70938579099938,0.332092236075435,0.654029700164845,"High vs Low","HPS6",0.654029700164845
"BCAP31",-0.0710624448386872,8.36727162345929,0.332134970433647,0.6540456044092,"High vs Low","BCAP31",0.6540456044092
"GIMAP5",0.152944834405959,1.55259804911972,0.332231054837127,0.654050106304209,"High vs Low","GIMAP5",0.654050106304209
"CRISP2",0.358355508591795,0.157813644366481,0.332262659126579,0.654050106304209,"High vs Low","CRISP2",0.654050106304209
"BCL2L14",0.158689792847806,1.83068040091735,0.332315593786256,0.654050106304209,"High vs Low","BCL2L14",0.654050106304209
"CKLF.CMTM1",-0.124429574429607,-0.901057993196003,0.332325837582108,0.654050106304209,"High vs Low","CKLF.CMTM1",0.654050106304209
"HEPACAM",0.282275027056396,-3.873592171624,0.33232918450976,0.654050106304209,"High vs Low","HEPACAM",0.654050106304209
