"","logFC","logCPM","PValue","FDR","group","genesymbol","adj.P.Val"
"SLC36A1",-0.0430159916491859,4.32403961915125,0.664241193999272,0.870780744917402,"High vs Low","SLC36A1",0.870780744917402
"YARS",0.0284476364827973,7.04929786882448,0.664242014364657,0.870780744917402,"High vs Low","YARS",0.870780744917402
"AIPL1",-0.153066754490323,-3.9446544231588,0.664243123070934,0.870780744917402,"High vs Low","AIPL1",0.870780744917402
"C15orf39",0.0337780077070595,5.94971232173196,0.664248589389137,0.870780744917402,"High vs Low","C15orf39",0.870780744917402
"TM9SF1",-0.0307865434813363,3.43506299692302,0.664329051073298,0.870780744917402,"High vs Low","TM9SF1",0.870780744917402
"LAGE3",-0.0507187702417526,4.78729304050036,0.664375686736962,0.870780744917402,"High vs Low","LAGE3",0.870780744917402
"PDGFRA",0.0587316290827027,5.57177343062815,0.664446140103101,0.870780744917402,"High vs Low","PDGFRA",0.870780744917402
"MSL1",-0.0266099428717062,6.61965206511243,0.664447073287869,0.870780744917402,"High vs Low","MSL1",0.870780744917402
"SCRT2",0.228673220963082,-3.93902113679183,0.664485913041116,0.870780744917402,"High vs Low","SCRT2",0.870780744917402
"MTMR9",-0.0298307322184123,3.91081945768338,0.664517699515421,0.870780744917402,"High vs Low","MTMR9",0.870780744917402
"ANAPC1",-0.0347251918505561,4.48640169080829,0.664574703112426,0.870794974478169,"High vs Low","ANAPC1",0.870794974478169
"IL2RG",0.0629278678101175,5.85632859399743,0.664659297542315,0.870814416612631,"High vs Low","IL2RG",0.870814416612631
"MEA1",-0.0341906060068497,6.12401657767014,0.664717854258216,0.870814416612631,"High vs Low","MEA1",0.870814416612631
"KCTD10",-0.0239275367516033,6.3172964962936,0.664727977918762,0.870814416612631,"High vs Low","KCTD10",0.870814416612631
"QRICH1",0.0211860442508627,6.21208154370102,0.664925889854591,0.87095675963412,"High vs Low","QRICH1",0.87095675963412
"SIGLEC14",0.0837919635791626,2.45011730568292,0.664971648182124,0.87095675963412,"High vs Low","SIGLEC14",0.87095675963412
"HHIPL2",0.143352278250565,3.42417907986041,0.664985140565245,0.87095675963412,"High vs Low","HHIPL2",0.87095675963412
"HDAC4",0.0369198962942269,4.50254781666318,0.665073097518772,0.87095675963412,"High vs Low","HDAC4",0.87095675963412
"UGT2A3",-0.208301943979121,-3.27867781320578,0.665096031666355,0.87095675963412,"High vs Low","UGT2A3",0.87095675963412
"ZNF532",-0.036882342162523,6.12909127688587,0.665156708617995,0.87095675963412,"High vs Low","ZNF532",0.87095675963412
"STS",0.0598932960566899,5.64525576859288,0.665159706419742,0.87095675963412,"High vs Low","STS",0.87095675963412
"GOLGA4",-0.0330309680154538,6.71491808406953,0.665318450164494,0.871046697045363,"High vs Low","GOLGA4",0.871046697045363
"TXNDC5",0.0506070592450923,3.86468112056444,0.665320708558734,0.871046697045363,"High vs Low","TXNDC5",0.871046697045363
"FJX1",0.0661706265234856,2.47074443727519,0.665426553600184,0.871124834754705,"High vs Low","FJX1",0.871124834754705
"SYTL3",0.0480977975575987,4.58599661967009,0.665523243484553,0.871159524743774,"High vs Low","SYTL3",0.871159524743774
"SLC25A20",0.0369903299720626,4.33587797345101,0.665560806705475,0.871159524743774,"High vs Low","SLC25A20",0.871159524743774
"DRD4",0.0732018043424216,-0.03800598114138,0.665616706677547,0.871159524743774,"High vs Low","DRD4",0.871159524743774
"GPR35",-0.0885080075352287,3.35550590048569,0.665719323288189,0.871159524743774,"High vs Low","GPR35",0.871159524743774
"RP11.812E19.9",0.117965743096706,0.260089825473682,0.665722978066388,0.871159524743774,"High vs Low","RP11.812E19.9",0.871159524743774
"DNAJB4",0.0504925772591171,4.22693926454829,0.665730035839646,0.871159524743774,"High vs Low","DNAJB4",0.871159524743774
"P2RY14",-0.0595540176213586,2.01783720855367,0.665831390398708,0.871231740966164,"High vs Low","P2RY14",0.871231740966164
"CADM1",0.0696962721806518,6.70817693650298,0.666053115616271,0.871461439700107,"High vs Low","CADM1",0.871461439700107
"ST6GALNAC6",0.0376961779731338,6.01499220988745,0.66610339771997,0.871466806598277,"High vs Low","ST6GALNAC6",0.871466806598277
"LRCOL1",0.0930631737840355,-0.980859537242625,0.666185082235095,0.871513253855007,"High vs Low","LRCOL1",0.871513253855007
"TRAM1L1",-0.0615421737108174,1.67648584874611,0.666428902686539,0.871771788617613,"High vs Low","TRAM1L1",0.871771788617613
"TMEM167A",-0.0292951283155429,6.98195559320787,0.666634631349442,0.871928661232032,"High vs Low","TMEM167A",0.871928661232032
"VSTM1",-0.113335948605331,-1.47334724731803,0.666641233864435,0.871928661232032,"High vs Low","VSTM1",0.871928661232032
"AL356289.1",-0.161511995710691,-4.28789701437959,0.66669347550311,0.871936556671924,"High vs Low","AL356289.1",0.871936556671924
"RBMX",-0.022147289695254,7.45658109838454,0.666783776168901,0.871994223151998,"High vs Low","RBMX",0.871994223151998
"ADAM33",0.0744560127181171,1.57081977832337,0.666874592418859,0.872041512333933,"High vs Low","ADAM33",0.872041512333933
"TIMM22",0.0268919793157853,4.32608547865743,0.666918223186851,0.872041512333933,"High vs Low","TIMM22",0.872041512333933
"MTHFD1",0.0327650733574479,6.22715209638728,0.667038705948773,0.872041512333933,"High vs Low","MTHFD1",0.872041512333933
"ASCL5",-0.0891714633360838,0.36786350346419,0.667050707795377,0.872041512333933,"High vs Low","ASCL5",0.872041512333933
"LRRC39",0.0579804238016526,0.39543950547079,0.667088580639834,0.872041512333933,"High vs Low","LRRC39",0.872041512333933
"OR6C70",-0.220311145354689,-4.39903511576847,0.667097200575097,0.872041512333933,"High vs Low","OR6C70",0.872041512333933
"HCCS",-0.030288820322552,4.61462150091705,0.667218563946524,0.872139746500995,"High vs Low","HCCS",0.872139746500995
"RPP14.1",0.0794728917612764,-2.7634826030083,0.667385929541464,0.872222332988035,"High vs Low","RPP14.1",0.872222332988035
"MVK",-0.0364497462143047,4.69415848342637,0.667449091719106,0.872222332988035,"High vs Low","MVK",0.872222332988035
"HNRNPC",-0.0288425650185252,8.6880477150909,0.667482851968237,0.872222332988035,"High vs Low","HNRNPC",0.872222332988035
"FAM199X",0.0260135563838191,5.9079530973683,0.667500873668994,0.872222332988035,"High vs Low","FAM199X",0.872222332988035
"APOA1BP",0.0457589519664932,7.15279915729537,0.667512846855662,0.872222332988035,"High vs Low","APOA1BP",0.872222332988035
"C4orf32",0.0424799193662336,3.76451821240699,0.667754699376291,0.872477943081768,"High vs Low","C4orf32",0.872477943081768
"RNPC3",-0.0485871091044753,4.19975477331216,0.667807863612589,0.872486997662225,"High vs Low","RNPC3",0.872486997662225
"UFD1L",-0.0350627769785196,6.03040124115025,0.667864921620551,0.872501137826335,"High vs Low","UFD1L",0.872501137826335
"TADA2B",-0.0260108490528599,5.27421410258784,0.66802912629571,0.87265524313487,"High vs Low","TADA2B",0.87265524313487
"BTBD19",0.0565845260289262,2.74306945505988,0.668100196203482,0.872687672357992,"High vs Low","BTBD19",0.872687672357992
"NPIPA8",0.1799476119437,-4.39799058013332,0.668150261762793,0.872692662633282,"High vs Low","NPIPA8",0.872692662633282
"NAP1L4",-0.0230450741054236,7.06005759117042,0.668211026831425,0.872711626225747,"High vs Low","NAP1L4",0.872711626225747
"NXPE2",0.123479095184967,-3.03727450957968,0.668356854184526,0.872828872627554,"High vs Low","NXPE2",0.872828872627554
"LMAN1L",-0.171278250484175,-4.19299035131216,0.668393303923522,0.872828872627554,"High vs Low","LMAN1L",0.872828872627554
"TMEM215",-0.145490658002887,-1.3193135872312,0.668533748063949,0.872907826756315,"High vs Low","TMEM215",0.872907826756315
"YLPM1",-0.0324294683453214,6.42280563212485,0.668582452660701,0.872907826756315,"High vs Low","YLPM1",0.872907826756315
"CCDC84",0.0514200999794296,4.77458413797121,0.668630732791366,0.872907826756315,"High vs Low","CCDC84",0.872907826756315
"RAD51D",0.027700484561043,4.22825013518903,0.668662922251175,0.872907826756315,"High vs Low","RAD51D",0.872907826756315
"ZNF395",0.0354163273956396,5.61473653099304,0.668685048147384,0.872907826756315,"High vs Low","ZNF395",0.872907826756315
"HTR2B",0.109361932054149,2.05125009648705,0.668786870424454,0.872948705399257,"High vs Low","HTR2B",0.872948705399257
"ERP27",0.073705977492662,4.06399970414247,0.668808880433599,0.872948705399257,"High vs Low","ERP27",0.872948705399257
"NIP7",0.0351268637790058,5.17061695397045,0.668856015432161,0.872949849036607,"High vs Low","NIP7",0.872949849036607
"LCMT2",-0.0344676092086313,3.58972129476234,0.668990325394105,0.873064760063082,"High vs Low","LCMT2",0.873064760063082
"PLB1",0.04993722428213,2.50283279958624,0.669044620548769,0.873066441052726,"High vs Low","PLB1",0.873066441052726
"ZNF630",-0.0395762408829732,1.96687555760997,0.669130260567881,0.873066441052726,"High vs Low","ZNF630",0.873066441052726
"CRELD1",-0.0380257652001057,5.4755589808142,0.669296512925439,0.873066441052726,"High vs Low","CRELD1",0.873066441052726
"ORC6",0.0634810901088021,3.12771238417736,0.669298828709696,0.873066441052726,"High vs Low","ORC6",0.873066441052726
"RAX2",-0.136546342501615,-4.33338781364774,0.669309929881499,0.873066441052726,"High vs Low","RAX2",0.873066441052726
"COLGALT1",0.0330813851329691,7.09045545187611,0.669339669508476,0.873066441052726,"High vs Low","COLGALT1",0.873066441052726
"RP11.295K3.1",0.0694706381178365,0.360858318307661,0.669353717404244,0.873066441052726,"High vs Low","RP11.295K3.1",0.873066441052726
"ZBED9",0.0850458239960957,1.76613240774982,0.669361733302466,0.873066441052726,"High vs Low","ZBED9",0.873066441052726
"GLE1",-0.0275462427039759,5.55810785759571,0.669485904437478,0.873168049114634,"High vs Low","GLE1",0.873168049114634
"ITGAD",0.0850203905610298,-0.0395507384789265,0.669534020475172,0.873170456142845,"High vs Low","ITGAD",0.873170456142845
"ATP5L",-0.0392097047414779,7.2457488958038,0.669627537163557,0.87317696212071,"High vs Low","ATP5L",0.87317696212071
"CPSF3",-0.030815106795337,5.72686231092756,0.669631550835192,0.87317696212071,"High vs Low","CPSF3",0.87317696212071
"ZNF609",-0.0331901671059081,6.09093966464225,0.669826415868236,0.873370710554099,"High vs Low","ZNF609",0.873370710554099
"PRDX5",0.041679196237731,8.20152390102258,0.669967366742,0.873440200660186,"High vs Low","PRDX5",0.873440200660186
"LONRF3",-0.0504095893430104,3.15391619959049,0.669972280459763,0.873440200660186,"High vs Low","LONRF3",0.873440200660186
"RABIF",-0.0292117502396787,4.60891876257562,0.670139124836867,0.873515799046148,"High vs Low","RABIF",0.873515799046148
"CSTF3",-0.0251628742709938,5.03787956915419,0.670152799123606,0.873515799046148,"High vs Low","CSTF3",0.873515799046148
"VCPIP1",-0.0300558411083985,5.3440344028248,0.670169134576341,0.873515799046148,"High vs Low","VCPIP1",0.873515799046148
"C6orf52",0.0779095216129274,0.477003211037543,0.670335303164683,0.873644583094487,"High vs Low","C6orf52",0.873644583094487
"NDUFA10",0.0257414328078868,6.48280219951514,0.670360530083629,0.873644583094487,"High vs Low","NDUFA10",0.873644583094487
"FGD2",-0.0588545859446508,4.25979072382364,0.670489396407248,0.873752185594999,"High vs Low","FGD2",0.873752185594999
"ENPP2",0.0534981735384477,5.98863676750237,0.670616408850016,0.873857357506467,"High vs Low","ENPP2",0.873857357506467
"ARFIP2",-0.0332701151485115,6.119954057106,0.670719932583856,0.873931909672716,"High vs Low","ARFIP2",0.873931909672716
"FAM46C",-0.0592582598614367,6.22692711946603,0.67091446648168,0.874079421875306,"High vs Low","FAM46C",0.874079421875306
"CIRBP",-0.0378616644215628,7.89599426744848,0.67092578166837,0.874079421875306,"High vs Low","CIRBP",0.874079421875306
"CD3G",-0.0658620358357541,2.92109723342717,0.671025341654155,0.874115484451777,"High vs Low","CD3G",0.874115484451777
"STK40",0.0295255073427773,6.43554595302648,0.671055228156754,0.874115484451777,"High vs Low","STK40",0.874115484451777
"ZBTB21",-0.0328575673961596,4.61887306649893,0.671092977123627,0.874115484451777,"High vs Low","ZBTB21",0.874115484451777
"AP3M2",-0.035869071484599,4.6098638402401,0.671138744858344,0.874115484451777,"High vs Low","AP3M2",0.874115484451777
"DIRAS2",-0.128982435848136,-0.476238089841596,0.671222638618586,0.874164417761997,"High vs Low","DIRAS2",0.874164417761997
"SNRPD1",0.03978627902476,5.68702009473942,0.671378686858661,0.874307307964239,"High vs Low","SNRPD1",0.874307307964239
"ZNF618",0.0434454491061624,5.07340370739833,0.671485339466674,0.874385857098786,"High vs Low","ZNF618",0.874385857098786
"CEP85",0.0365124245257779,4.66418192538877,0.671642455281897,0.874501609771875,"High vs Low","CEP85",0.874501609771875
"RASAL2",-0.0394461330153055,5.28586637738516,0.671702215765676,0.874501609771875,"High vs Low","RASAL2",0.874501609771875
"AC241377.2",0.0953905582517627,-1.93645883486628,0.671713254922544,0.874501609771875,"High vs Low","AC241377.2",0.874501609771875
"OTUD1",-0.0369089458594129,4.35353348765314,0.671775120300622,0.874521819480757,"High vs Low","OTUD1",0.874521819480757
"ICAM3",0.0630616736320228,2.19058352423303,0.67188506411912,0.874543248573288,"High vs Low","ICAM3",0.874543248573288
"CCDC115",-0.0257332144752169,5.65238847186436,0.671933889092113,0.874543248573288,"High vs Low","CCDC115",0.874543248573288
"PRIM1",-0.0507918377925207,3.24899415754924,0.671959103062508,0.874543248573288,"High vs Low","PRIM1",0.874543248573288
"TSC1",0.031688958861124,5.40067046357012,0.672069651629724,0.874543248573288,"High vs Low","TSC1",0.874543248573288
"AGFG1",0.0351640274547018,6.61731263369834,0.672169681641426,0.874543248573288,"High vs Low","AGFG1",0.874543248573288
"NKX2.1",0.0724378171581007,7.56774510853963,0.672212682004641,0.874543248573288,"High vs Low","NKX2.1",0.874543248573288
"UGT1A4",0.212055013551677,-4.01809083115335,0.672236581736726,0.874543248573288,"High vs Low","UGT1A4",0.874543248573288
"DPP9",0.0368342908745845,6.74166421209148,0.672238239071853,0.874543248573288,"High vs Low","DPP9",0.874543248573288
"ZDHHC24",-0.0285384015197846,4.89875970988246,0.672279306859463,0.874543248573288,"High vs Low","ZDHHC24",0.874543248573288
"ZNF740",-0.0258933326023696,5.25546819314692,0.672287741256154,0.874543248573288,"High vs Low","ZNF740",0.874543248573288
"RP11.315D16.2",0.154525936373725,-4.07613960752202,0.67230135695261,0.874543248573288,"High vs Low","RP11.315D16.2",0.874543248573288
"SLC1A4",-0.0421407955319352,5.82837781751779,0.672397675035553,0.874560673413499,"High vs Low","SLC1A4",0.874560673413499
"ATMIN",-0.025576519785034,6.14946695574134,0.672424457026345,0.874560673413499,"High vs Low","ATMIN",0.874560673413499
"WDR83",0.0349454775434301,2.97279231228936,0.672453784708276,0.874560673413499,"High vs Low","WDR83",0.874560673413499
"CDK2AP2",0.049756976927033,6.94051787969951,0.672738807419944,0.874871065730947,"High vs Low","CDK2AP2",0.874871065730947
"CHRNA9",-0.177106510348021,2.66186536022854,0.672858229615762,0.874966072979537,"High vs Low","CHRNA9",0.874966072979537
"C1orf185",0.169828219325858,-4.38384821215449,0.673138600964232,0.875270346502861,"High vs Low","C1orf185",0.875270346502861
"CASP2",0.0319365115208657,5.76875206630397,0.673394682427373,0.875542996561041,"High vs Low","CASP2",0.875542996561041
"DLST",0.0267578125891306,6.77210889039412,0.673585545959958,0.87568109886223,"High vs Low","DLST",0.87568109886223
"RASD1",0.0956039806542663,6.76568207215142,0.673596166757182,0.87568109886223,"High vs Low","RASD1",0.87568109886223
"NAT2",0.089622062936887,-1.33606739021596,0.6736401098078,0.87568109886223,"High vs Low","NAT2",0.87568109886223
"LAS1L",0.0266828008701015,5.62896302916473,0.673728355486033,0.875735486732121,"High vs Low","LAS1L",0.875735486732121
"MEF2C",-0.0509062976063894,5.29553783639188,0.673902584474781,0.875741616959119,"High vs Low","MEF2C",0.875741616959119
"PDCD7",0.0229160858454034,4.43583378174918,0.673933074616771,0.875741616959119,"High vs Low","PDCD7",0.875741616959119
"KIAA0141",0.0294541175138843,5.91907392046585,0.673970315765185,0.875741616959119,"High vs Low","KIAA0141",0.875741616959119
"RP11.403P17.5",-0.149130164214687,-3.9684199208196,0.673991986246766,0.875741616959119,"High vs Low","RP11.403P17.5",0.875741616959119
"ZNF613",-0.0436170294539953,2.89687987011526,0.674018978290166,0.875741616959119,"High vs Low","ZNF613",0.875741616959119
"RAG2",0.109663056436132,-4.12575639150518,0.674057899180937,0.875741616959119,"High vs Low","RAG2",0.875741616959119
"NUTM2D",0.0510871381250673,0.303208113707875,0.674095131061313,0.875741616959119,"High vs Low","NUTM2D",0.875741616959119
"GRHL2",-0.0378737247697842,5.9722522321857,0.674104325576183,0.875741616959119,"High vs Low","GRHL2",0.875741616959119
"CD34",0.0425128001489548,5.77789837843363,0.674360778993529,0.875933869580019,"High vs Low","CD34",0.875933869580019
"NNMT",0.0668559397525966,7.5362934332099,0.674397566741159,0.875933869580019,"High vs Low","NNMT",0.875933869580019
"SLC25A4",0.0377649742701262,5.37149318136819,0.674418728933487,0.875933869580019,"High vs Low","SLC25A4",0.875933869580019
"ZNF85",-0.0540195329506352,2.48291806483209,0.67444624110711,0.875933869580019,"High vs Low","ZNF85",0.875933869580019
"PAGE2",-0.271758283806068,2.06484393546319,0.674484397163227,0.875933869580019,"High vs Low","PAGE2",0.875933869580019
"ST7",-0.0287684034508886,5.40565917953404,0.674710477135754,0.876017853679557,"High vs Low","ST7",0.876017853679557
"IKBKG",0.0351914967756482,2.95335585070133,0.67471535698538,0.876017853679557,"High vs Low","IKBKG",0.876017853679557
"PPIAL4F",-0.143867065690443,-4.45942984632022,0.674765698093758,0.876017853679557,"High vs Low","PPIAL4F",0.876017853679557
"RP11.330H6.5",0.0988333102132353,-4.25509762892885,0.674765831276287,0.876017853679557,"High vs Low","RP11.330H6.5",0.876017853679557
"DCLRE1A",-0.0417337755590354,4.22903912579431,0.674781173286315,0.876017853679557,"High vs Low","DCLRE1A",0.876017853679557
"MS4A1",-0.103787539986417,4.1992097910353,0.674879932937643,0.876041675463737,"High vs Low","MS4A1",0.876041675463737
"RAD52",0.0388364087193846,3.19754581320293,0.67489236807227,0.876041675463737,"High vs Low","RAD52",0.876041675463737
"NACC2",-0.0344221678030256,5.28217137958452,0.674964885903225,0.876066106918511,"High vs Low","NACC2",0.876066106918511
"NAP1L3",0.0632585265305393,1.27606647177324,0.675004037655405,0.876066106918511,"High vs Low","NAP1L3",0.876066106918511
"CKMT1A",0.102778421124818,1.67811063704377,0.675145771375155,0.876189797924527,"High vs Low","CKMT1A",0.876189797924527
"C3orf18",0.0425948962252798,3.0171078341129,0.675214467333213,0.876197061522333,"High vs Low","C3orf18",0.876197061522333
