"","logFC","AveExpr","t","P.Value","adj.P.Val","B","group","genesymbol"
"RAB2A",0.857360703461648,30.8799608557968,0.571808716508548,0.568046815073875,0.897342037956973,-5.13235475543731,"High vs Low","RAB2A"
"POU5F1B",-0.0192875127168252,0.120188024263539,-0.571713642216975,0.568111118942502,0.897342037956973,-5.13239462113229,"High vs Low","POU5F1B"
"C1orf111",-0.0171604498386002,0.196809817588095,-0.571653173418324,0.568152019074966,0.897342037956973,-5.1324199729283,"High vs Low","C1orf111"
"UIMC1",0.102175639848046,4.51575091309171,0.571545174531408,0.568225071330671,0.897342037956973,-5.13246524526605,"High vs Low","UIMC1"
"SIRPG",0.127878208074155,1.93869004947574,0.571478630834657,0.568270084853763,0.897342037956973,-5.13249313565091,"High vs Low","SIRPG"
"KLRG1",-0.0398826771890548,0.691436847783993,-0.57139490722912,0.568326722175689,0.897342037956973,-5.13252822203612,"High vs Low","KLRG1"
"SARNP",-0.028222207482796,0.77391081444147,-0.571306385135558,0.568386608533612,0.897342037956973,-5.13256531377319,"High vs Low","SARNP"
"MRPL33",-1.48968252357776,27.4789783710515,-0.571287304872946,0.568399516979661,0.897342037956973,-5.13257330786451,"High vs Low","MRPL33"
"GPATCH11",-0.101764362942024,3.50067232814215,-0.571237843531976,0.568432979914818,0.897342037956973,-5.13259402953146,"High vs Low","GPATCH11"
"HTR3A",0.911050299440078,3.70686085539525,0.571226505090351,0.568440651040165,0.897342037956973,-5.13259877948264,"High vs Low","HTR3A"
"NAA25",-0.110772369504838,3.21151731248945,-0.57121175570405,0.568450629945602,0.897342037956973,-5.13260495822165,"High vs Low","NAA25"
"CDX2",0.0904120266734751,0.266833812976933,0.57114048426973,0.56849885082857,0.897342037956973,-5.13263481265436,"High vs Low","CDX2"
"MRTO4",0.576780831697864,17.319543588407,0.571040103330016,0.568566769983107,0.897342037956973,-5.13267685428653,"High vs Low","MRTO4"
"ABCC9",-0.0745197562559696,1.2504272228948,-0.571008445316603,0.568588191049998,0.897342037956973,-5.13269011179622,"High vs Low","ABCC9"
"PLEKHH2",-0.164989481861422,2.47061166116117,-0.570922210437196,0.568646542958103,0.897342037956973,-5.1327262208903,"High vs Low","PLEKHH2"
"ANKRD32",0.109379669569223,1.56861987585726,0.570861141439216,0.568687867801351,0.897342037956973,-5.13275178899968,"High vs Low","ANKRD32"
"ZNF516",0.136569855764296,3.23793941318801,0.570786055062068,0.568738680060188,0.897342037956973,-5.13278322211153,"High vs Low","ZNF516"
"POFUT2",-0.232972618892592,7.28258607137323,-0.570546813008476,0.568900593891807,0.897401423489439,-5.13288334759276,"High vs Low","POFUT2"
"SV2B",0.0209845536179588,0.153437902605641,0.570506320537611,0.568928000511664,0.897401423489439,-5.13290029000811,"High vs Low","SV2B"
"POU2AF1",0.365231885773554,4.38965168045505,0.570488505819238,0.568940058293024,0.897401423489439,-5.13290774346766,"High vs Low","POU2AF1"
"HIST1H3D",-1.31671582151964,3.19730046295957,-0.570389151889186,0.56900730763727,0.897421405484124,-5.13294930768038,"High vs Low","HIST1H3D"
"CACNB1",-0.257940151634186,3.35159879560464,-0.57025338288426,0.569099211306407,0.897474826131122,-5.13300609429422,"High vs Low","CACNB1"
"SIRT1",-0.220965012164661,6.68891630896636,-0.570172012247252,0.569154295488363,0.897474826131122,-5.13304012184465,"High vs Low","SIRT1"
"RBBP4",-0.443615291863861,19.0596196971715,-0.570097215525833,0.569204931692942,0.897474826131122,-5.13307139605004,"High vs Low","RBBP4"
"POT1",-0.16114899882399,4.1560207832379,-0.569982662957395,0.569282486179761,0.89751104015415,-5.13311928515332,"High vs Low","POT1"
"TACSTD2",-8.13645489576314,147.906581222195,-0.569736561980571,0.569449118871272,0.897514025546309,-5.13322213610842,"High vs Low","TACSTD2"
"MUC3A",-1.26562801972809,6.44637581252666,-0.569693400847431,0.569478345290668,0.897514025546309,-5.13324016952486,"High vs Low","MUC3A"
"TMEM213",0.296058857702496,1.26331767536826,0.569656382842614,0.569503412485206,0.897514025546309,-5.13325563515914,"High vs Low","TMEM213"
"C15orf52",0.159288204138396,2.75449800908205,0.569527007599844,0.569591024677493,0.897514025546309,-5.13330967856589,"High vs Low","C15orf52"
"TTYH2",-0.108577551650484,1.77243650736725,-0.569489762813793,0.569616247839265,0.897514025546309,-5.13332523441567,"High vs Low","TTYH2"
"IMMT",0.523196606359292,21.9725537252785,0.569421395024534,0.56966254972504,0.897514025546309,-5.13335378662217,"High vs Low","IMMT"
"REV1",-0.138611972665985,5.0264366432359,-0.56941558227849,0.569666486473743,0.897514025546309,-5.13335621402194,"High vs Low","REV1"
"FAM114A1",-0.690071141971963,18.3401895673243,-0.569232210667157,0.56979068370324,0.897620410956631,-5.13343277724083,"High vs Low","FAM114A1"
"DTD1",-0.312804931170634,9.15927827528521,-0.569126985787166,0.569861958178985,0.897620410956631,-5.13347670073205,"High vs Low","DTD1"
"PMS1",-0.0862087529806108,3.02404671440332,-0.569000869014539,0.569947389499689,0.897620410956631,-5.13352933436281,"High vs Low","PMS1"
"NUPL2",0.211876608202922,6.67330423243747,0.568937262571421,0.569990478746026,0.897620410956631,-5.13355587549623,"High vs Low","NUPL2"
"MDGA1",0.0343045839035356,0.511888651649425,0.568910480825445,0.570008622112632,0.897620410956631,-5.13356704986178,"High vs Low","MDGA1"
"UBAC2",-0.437602527652565,17.1114760851723,-0.56878581480044,0.570093081099746,0.897620410956631,-5.13361905838367,"High vs Low","UBAC2"
"HBA2",1.27053108971599,9.8202922059476,0.56857615636433,0.570235134462332,0.897620410956631,-5.13370649867277,"High vs Low","HBA2"
"B3GNT3",-1.0344923592144,18.4092099076513,-0.568536240292887,0.570262181386337,0.897620410956631,-5.1337231424574,"High vs Low","B3GNT3"
"ZFP91",-0.355136514029645,14.3879418805216,-0.568442724267308,0.570325549773644,0.897620410956631,-5.13376213123022,"High vs Low","ZFP91"
"NFAT5",-0.0934985433021507,2.58221857271391,-0.568376245598203,0.570370599145643,0.897620410956631,-5.13378984368233,"High vs Low","NFAT5"
"SHF",-0.145491862563321,2.04420091748595,-0.568366525754889,0.570377185955446,0.897620410956631,-5.13379389524818,"High vs Low","SHF"
"GCFC2",-0.109738108760018,3.61584686624295,-0.568348902586499,0.570389128675032,0.897620410956631,-5.13380124101645,"High vs Low","GCFC2"
"CBLN3",0.103359787593197,2.21213493890446,0.56825555078237,0.57045239253674,0.897634054750606,-5.13384014855059,"High vs Low","CBLN3"
"TCF12",-0.187466000252423,6.96502309270203,-0.567862740544754,0.570718634157908,0.897675199968479,-5.13400379579338,"High vs Low","TCF12"
